EmployeeID,Age,Gender,Department,JobRole,MonthlyIncome,YearsAtCompany,YearsInCurrentRole,OverTime,JobSatisfaction,WorkLifeBalance,PerformanceRating,DistanceFromHome,TrainingTimesLastYear,EnvironmentSatisfaction,ManagerRating,PromotionLast2Years,SalaryHikePercent,AbsenteeismDays,Attrition
101207,29,Male,Operations,Supply Chain Specialist,76693,4.0,0.0,Yes,3,1,3,6,1,3,4,0,5.9,5,No
101208,27,Male,Sales,Sales Representative,56532,1.1,0.6,Yes,1,3,4,9,4,3,3,0,17.5,6,No
101209,53,Male,Sales,Sales Manager,94876,3.9,3.4,No,3,2,3,6,3,4,3,0,9.4,3,No
101210,37,Male,Operations,Operations Manager,88816,2.7,1.7,Yes,3,3,3,7,0,2,3,0,13.5,2,No
101211,42,Male,R&D,Lab Technician,102772,8.2,2.1,No,4,3,3,10,3,4,2,0,18.4,0,Yes
101212,30,Female,Sales,Sales Representative,53971,1.6,0.0,No,4,2,4,6,4,4,2,0,9.2,4,Yes
101213,33,Female,Sales,Sales Executive,54792,1.6,0.7,No,2,4,3,8,3,4,2,0,11.9,6,No
101214,29,Male,HR,HR Business Partner,75702,5.2,4.3,No,2,3,2,6,1,3,4,0,17.2,2,No
101215,18,Female,Operations,Supply Chain Specialist,91919,3.6,3.1,Yes,3,2,2,4,5,4,3,0,14.4,7,No
101216,23,Female,Sales,Sales Executive,69561,3.4,2.4,No,4,4,3,12,4,3,4,0,11.4,1,No
101217,20,Female,Sales,Sales Representative,103657,14.6,13.4,No,3,4,3,21,0,2,4,0,20.4,0,No
101218,18,Female,R&D,Data Scientist,118801,6.2,3.6,No,3,3,3,15,1,3,3,0,11.7,2,No
101219,25,Female,Customer Support,Support Specialist,38790,3.1,0.9,No,2,3,3,10,2,3,3,0,13.4,4,Yes
101220,45,Male,R&D,Software Engineer,80073,1.0,0.0,Yes,4,2,4,6,0,2,4,0,19.8,4,Yes
101221,34,Female,Customer Support,Support Specialist,67794,3.0,0.0,Yes,4,2,3,7,4,4,3,0,15.4,1,No
101222,45,Female,Operations,Operations Manager,87560,1.5,0.8,No,2,2,3,15,2,2,4,0,16.6,7,No
101223,38,Male,R&D,Product Engineer,80011,2.0,1.7,No,2,3,3,2,3,3,5,0,8.9,4,No
101224,41,Male,Operations,Supply Chain Specialist,57941,2.0,0.2,Yes,4,3,3,7,3,2,5,0,16.3,0,No
101225,27,Male,IT,Systems Administrator,89059,7.8,4.4,No,2,3,4,12,1,3,2,0,14.6,4,No
101226,39,Female,HR,HR Business Partner,52339,1.2,0.0,No,4,2,3,4,0,2,3,0,9.4,5,No
101227,40,Male,R&D,Product Engineer,106356,7.3,6.9,No,3,4,3,10,2,2,3,0,12.8,1,No
101228,30,Female,Operations,Operations Analyst,90795,5.4,3.7,Yes,3,2,4,10,2,3,4,0,14.7,3,No
101229,39,Female,Operations,Operations Manager,116376,5.3,3.4,No,3,1,3,4,3,4,2,0,18.5,5,No
101230,39,Female,IT,Security Analyst,66430,1.9,0.0,No,3,4,4,9,8,3,2,1,17.8,2,No
101231,30,Male,Customer Support,Support Specialist,65424,6.7,5.0,No,4,2,3,6,3,4,4,0,9.3,3,Yes
101232,25,Female,R&D,Lab Technician,72693,1.7,0.0,Yes,4,3,4,10,5,3,3,0,10.5,2,No
101233,25,Female,Operations,Operations Manager,104513,9.9,9.4,No,4,4,4,12,1,3,2,0,13.8,0,No
101234,35,Male,Operations,Supply Chain Specialist,76258,7.9,7.8,No,3,3,4,10,1,4,3,0,9.3,1,No
101235,37,Female,Sales,Sales Representative,82561,11.0,10.7,No,3,3,2,8,3,3,4,0,9.5,1,No
101236,28,Male,Sales,Sales Representative,72990,4.1,1.1,Yes,3,3,4,10,3,4,3,0,13.1,1,No
101237,35,Female,R&D,Data Scientist,97059,3.6,2.5,Yes,3,3,4,4,4,4,4,0,12.5,1,No
101238,39,Male,Operations,Operations Analyst,78758,2.9,0.0,No,4,3,3,8,2,2,3,0,14.5,5,No
101239,40,Male,R&D,Research Scientist,132387,14.4,14.0,No,4,4,3,5,1,2,2,1,11.9,1,No
101240,47,Male,IT,Security Analyst,89766,6.0,1.3,No,3,3,3,14,0,3,5,0,4.0,3,No
101241,45,Male,Sales,Account Manager,89862,1.5,0.9,No,2,3,4,12,6,2,4,0,8.1,1,No
101242,26,Male,R&D,Research Scientist,91189,9.2,8.0,Yes,4,1,4,12,3,3,3,0,13.9,7,Yes
101243,48,Female,Finance,Financial Analyst,76176,3.5,3.3,No,3,2,3,21,1,4,3,0,9.9,2,No
101244,30,Male,Sales,Sales Executive,54665,0.3,0.0,No,3,3,3,7,4,2,5,0,7.7,0,Yes
101245,43,Male,Operations,Supply Chain Specialist,69049,2.2,0.8,No,4,3,3,6,4,4,4,0,18.9,1,No
101246,35,Female,Sales,Account Manager,112143,7.9,1.0,Yes,2,2,3,7,2,3,4,0,14.9,3,No
101247,31,Female,Customer Support,Customer Success Manager,80290,5.4,1.9,No,3,2,4,3,3,4,3,1,16.3,5,No
101248,20,Male,Sales,Account Manager,89007,6.2,5.0,No,3,3,3,4,0,2,3,0,12.8,1,No
101249,33,Female,Customer Support,Customer Success Manager,100355,9.1,8.4,No,2,2,4,11,4,3,4,0,13.1,5,No
101250,22,Male,Finance,Finance Manager,89892,0.8,0.0,Yes,3,2,3,4,5,2,3,0,7.6,4,No
101251,42,Female,Sales,Sales Representative,49976,2.3,0.8,Yes,1,3,3,5,1,2,3,0,15.6,3,Yes
101252,47,Male,Sales,Sales Representative,60831,4.1,3.4,No,3,3,4,8,3,4,3,0,17.0,2,Yes
101253,28,Female,Sales,Sales Executive,75390,8.0,6.4,Yes,1,1,3,7,1,4,4,0,5.1,5,No
101254,37,Female,Finance,Financial Analyst,88468,1.7,1.6,No,3,4,4,13,4,4,2,0,14.8,4,No
101255,29,Female,Operations,Operations Analyst,60738,3.1,1.0,Yes,1,3,4,8,3,2,4,0,15.2,7,Yes
101256,29,Female,R&D,Data Scientist,112137,4.0,1.6,Yes,3,2,4,5,4,4,4,0,12.9,6,No
101257,41,Female,R&D,Data Scientist,110489,2.2,1.8,No,3,4,4,14,2,2,3,0,21.3,4,No
101258,34,Male,Finance,Finance Manager,99867,3.9,0.1,No,3,3,3,12,2,2,4,0,19.0,4,No
101259,49,Female,HR,Recruiter,69539,3.5,0.3,No,4,3,3,4,3,3,3,0,10.7,2,No
101260,31,Female,IT,Security Analyst,81503,2.6,0.7,No,3,2,4,9,4,3,3,0,13.2,3,No
101261,43,Female,R&D,Research Scientist,98819,6.6,6.1,No,4,3,3,6,1,3,4,0,10.8,2,No
101262,35,Male,IT,IT Support,87619,5.9,3.4,No,4,4,4,5,2,4,4,0,11.9,2,No
101263,41,Male,Customer Support,Support Lead,65651,6.8,5.8,Yes,2,3,3,23,5,4,3,1,11.3,3,No
101264,31,Female,R&D,Software Engineer,103002,7.2,5.4,No,3,3,4,9,4,4,3,0,15.8,0,No
101265,34,Male,Sales,Sales Representative,82550,10.6,7.9,No,3,4,3,7,3,2,3,1,21.4,2,No
101266,34,Male,Sales,Account Manager,77778,1.1,0.8,No,3,3,4,9,2,4,3,0,19.4,6,No
101267,28,Male,HR,HR Business Partner,61422,1.2,1.0,No,3,2,3,13,0,4,5,0,14.8,2,No
101268,40,Female,R&D,Research Scientist,101864,6.3,5.4,No,3,2,3,6,1,3,4,0,4.0,6,No
101269,40,Male,Customer Support,Support Lead,76311,2.8,0.0,No,3,3,4,6,2,2,3,0,7.5,3,No
101270,39,Male,Finance,Financial Analyst,71680,2.6,0.0,No,1,2,3,12,3,2,3,1,18.2,7,Yes
101271,47,Male,HR,HR Generalist,63833,2.3,0.3,No,4,4,3,4,1,3,4,0,17.7,0,No
101272,46,Female,Operations,Operations Analyst,69040,7.0,3.7,No,4,3,3,14,2,4,3,0,13.9,1,No
101273,31,Female,R&D,Software Engineer,131493,13.8,12.4,No,3,3,3,3,1,3,3,0,10.9,4,No
101274,38,Male,Operations,Operations Manager,105435,7.2,5.6,Yes,4,3,3,7,2,3,4,1,19.2,3,No
101275,29,Male,Sales,Sales Manager,79943,2.7,1.5,No,4,2,3,3,0,2,4,0,14.6,3,No
101276,35,Male,Finance,Financial Analyst,92230,6.8,3.2,No,2,3,2,5,3,2,1,0,16.0,5,No
101277,30,Male,Customer Support,Support Specialist,54765,1.2,0.0,No,4,4,2,17,3,4,3,0,5.5,3,No
101278,48,Female,Operations,Operations Analyst,64293,3.4,1.8,No,3,3,4,15,1,3,4,0,15.2,1,No
101279,37,Male,Operations,Operations Manager,95252,0.8,0.0,Yes,4,3,4,15,2,4,3,0,20.2,0,No
101280,33,Female,R&D,Research Scientist,88763,2.8,1.5,No,3,4,3,4,2,4,4,0,13.8,3,No
101281,44,Male,Operations,Supply Chain Specialist,81458,4.5,0.0,No,4,4,3,5,2,4,2,0,15.3,5,No
101282,18,Female,HR,HR Generalist,99160,15.4,12.4,No,3,4,3,10,3,3,1,0,12.1,0,No
101283,18,Male,Finance,Accountant,90593,8.5,8.0,No,4,3,4,12,1,2,3,0,14.4,2,No
101284,41,Female,Sales,Sales Representative,53538,0.8,0.0,Yes,3,2,4,5,1,2,4,0,18.9,1,No
101285,35,Female,Sales,Sales Executive,62080,0.9,0.9,Yes,4,2,3,6,2,2,1,0,9.7,1,No
101286,37,Female,HR,HR Business Partner,67555,2.2,0.0,No,4,2,3,4,4,4,3,0,9.3,3,No
101287,24,Male,Sales,Account Manager,104761,11.8,8.4,No,3,3,4,20,4,3,2,0,12.3,6,No
101288,34,Male,IT,Systems Administrator,76890,0.9,0.0,Yes,2,2,3,6,3,4,3,0,12.1,1,No
101289,51,Female,Operations,Supply Chain Specialist,58611,2.3,0.7,No,2,4,3,8,0,3,5,0,6.4,4,No
101290,41,Female,Customer Support,Support Lead,51405,2.3,1.0,No,1,3,3,9,1,3,3,0,14.6,3,No
101291,36,Male,Sales,Account Manager,92060,5.2,4.6,No,4,4,5,15,1,2,3,0,13.4,3,No
101292,31,Male,Customer Support,Support Lead,61537,6.9,1.3,No,3,1,3,5,0,3,4,0,15.0,5,No
101293,31,Male,Sales,Sales Executive,62208,5.9,4.4,No,4,2,3,16,3,3,3,0,4.6,0,No
101294,18,Female,R&D,Data Scientist,121009,4.7,4.2,No,3,3,4,4,2,4,3,0,17.0,4,No
101295,37,Female,Operations,Operations Analyst,75816,1.1,0.0,Yes,4,3,3,16,2,2,4,0,16.7,1,No
101296,41,Female,Sales,Sales Manager,108047,4.2,2.0,Yes,3,2,3,3,1,4,4,0,13.5,2,No
101297,22,Female,Sales,Sales Executive,85815,9.3,7.0,No,1,2,3,8,1,4,4,0,12.1,9,No
101298,29,Male,Sales,Sales Executive,93963,11.3,5.0,Yes,4,2,5,20,2,3,3,0,17.0,5,No
101299,25,Male,HR,HR Generalist,70925,5.1,2.5,No,3,2,3,12,0,4,3,0,16.4,8,Yes
101300,27,Male,Operations,Operations Manager,81726,0.9,0.1,No,4,2,3,10,5,4,4,0,13.8,1,No
101301,35,Female,Sales,Sales Executive,76487,5.2,2.6,No,4,4,4,5,3,4,3,0,16.1,4,Yes
101302,18,Male,Sales,Sales Executive,75458,3.5,2.9,Yes,3,2,4,5,4,3,4,0,19.8,4,No
101303,40,Male,Finance,Accountant,80280,1.0,0.0,Yes,2,2,3,17,2,4,3,0,14.7,6,No
101304,41,Male,R&D,Product Engineer,71562,1.6,0.0,No,2,3,3,11,0,3,5,0,9.2,3,No
101305,32,Male,IT,Security Analyst,77605,1.9,0.0,No,3,3,3,13,1,2,4,1,18.9,0,No
101306,18,Female,Customer Support,Customer Success Manager,85229,6.3,5.4,Yes,1,1,3,9,1,2,3,0,11.6,5,No
101307,26,Male,Operations,Operations Manager,114280,11.0,9.7,No,2,3,3,7,1,4,4,0,12.1,0,No
101308,45,Male,Operations,Operations Analyst,92966,5.7,4.4,Yes,2,2,4,12,2,2,3,0,14.4,3,Yes
101309,18,Female,HR,Recruiter,65684,6.4,2.7,Yes,2,3,4,9,1,4,3,0,17.4,1,No
101310,32,Male,Operations,Operations Manager,113358,3.7,2.1,No,3,4,4,7,2,3,3,0,20.1,2,No
101311,25,Male,Sales,Sales Manager,86946,2.5,0.0,No,3,2,3,4,1,4,3,0,12.1,3,No
101312,41,Male,Sales,Sales Representative,66365,5.8,4.8,No,3,4,3,14,2,3,4,0,18.1,2,No
101313,29,Female,Finance,Financial Analyst,85974,4.8,3.9,No,3,3,4,10,2,2,4,0,14.6,3,No
101314,38,Male,Sales,Sales Executive,52235,2.0,0.0,No,2,3,3,6,2,3,2,0,16.9,4,No
101315,39,Female,Operations,Operations Manager,91798,4.6,2.2,Yes,3,2,3,16,3,3,3,0,12.7,6,No
101316,50,Female,IT,Security Analyst,81140,3.9,0.0,No,2,3,3,9,0,2,4,1,12.8,2,No
101317,33,Female,Customer Support,Customer Success Manager,78960,3.1,2.7,Yes,3,2,3,9,3,4,4,0,18.7,5,No
101318,38,Male,R&D,Software Engineer,73603,2.5,1.0,No,2,3,3,13,2,2,3,0,9.9,2,No
101319,22,Female,HR,HR Generalist,70327,5.1,3.1,No,4,2,3,12,2,2,5,0,9.7,2,No
101320,44,Male,IT,Security Analyst,64488,2.6,0.7,No,3,4,4,10,1,3,4,0,9.6,4,Yes
101321,28,Male,R&D,Research Scientist,106714,13.8,12.5,No,3,2,2,7,1,4,3,0,16.4,1,No
101322,30,Male,HR,HR Generalist,62062,5.5,3.7,No,4,3,3,24,4,1,3,0,17.3,1,No
101323,34,Male,Finance,Accountant,101682,5.2,3.3,No,3,3,3,5,4,4,3,0,13.3,2,No
101324,22,Male,Customer Support,Support Specialist,64531,3.4,2.5,No,4,3,3,12,4,2,3,0,8.6,2,Yes
101325,36,Male,IT,IT Support,82643,2.9,0.0,No,1,2,3,8,3,3,4,1,14.5,8,No
101326,42,Male,Sales,Sales Representative,54341,0.7,0.0,No,3,4,2,10,4,2,4,0,10.9,1,No
101327,37,Male,R&D,Product Engineer,85597,2.2,0.0,No,4,3,2,16,3,4,3,0,8.4,3,No
101328,21,Male,Finance,Financial Analyst,83143,0.8,0.0,No,3,2,3,7,7,3,4,0,10.3,1,Yes
101329,33,Female,Sales,Sales Representative,58230,0.8,0.0,No,4,2,4,11,3,2,4,0,15.8,4,No
101330,41,Male,R&D,Product Engineer,93243,1.4,0.0,No,4,3,3,9,1,3,3,0,9.9,1,No
101331,19,Female,R&D,Product Engineer,101185,8.6,6.5,No,3,2,3,6,4,3,4,0,13.0,5,No
101332,26,Male,Sales,Sales Executive,84910,8.6,8.0,No,3,4,5,16,1,3,4,1,10.3,1,Yes
101333,42,Male,HR,Recruiter,69376,2.2,0.0,No,2,4,4,12,4,3,4,0,19.9,6,Yes
101334,37,Male,Sales,Sales Executive,47132,1.1,0.1,No,3,4,4,6,5,3,3,0,12.6,3,No
101335,38,Male,Finance,Finance Manager,101345,2.8,0.0,No,3,4,3,15,3,2,3,0,15.0,0,No
101336,50,Male,Sales,Account Manager,77267,6.2,4.4,No,2,3,4,5,4,3,3,0,14.7,2,No
101337,38,Male,IT,IT Support,90831,7.5,4.0,No,2,2,3,8,4,4,3,0,13.4,2,No
101338,40,Male,Sales,Sales Executive,63888,4.5,1.7,No,3,1,3,6,3,2,2,0,8.0,2,No
101339,57,Male,Operations,Supply Chain Specialist,73269,5.1,4.7,No,4,3,4,12,2,4,4,0,11.3,2,No
101340,33,Male,Sales,Account Manager,85692,4.8,0.4,No,4,4,3,6,2,3,4,0,9.4,4,No
101341,28,Male,HR,Recruiter,63488,0.9,0.2,Yes,2,1,4,12,4,3,2,0,14.1,3,Yes
101342,38,Male,R&D,Data Scientist,87868,1.2,0.2,Yes,4,2,5,11,0,4,3,1,21.1,7,Yes
101343,38,Male,R&D,Lab Technician,126900,11.3,10.2,No,3,3,3,7,2,2,3,1,16.0,0,No
101344,30,Male,R&D,Product Engineer,93507,4.5,4.3,No,3,3,3,22,2,2,4,0,8.8,5,Yes
101345,26,Male,Operations,Operations Analyst,54373,0.5,0.0,Yes,3,3,4,5,2,4,3,0,14.3,0,No
101346,53,Male,Customer Support,Support Specialist,72785,5.3,1.6,No,3,2,3,4,2,4,2,0,11.7,4,No
101347,37,Male,R&D,Product Engineer,88714,1.8,0.0,Yes,3,1,3,13,4,4,4,0,10.8,3,Yes
101348,28,Female,Sales,Sales Executive,80602,7.9,6.6,No,3,4,3,3,1,3,2,0,11.9,1,No
101349,42,Male,IT,Security Analyst,82628,7.4,5.9,No,2,4,4,19,3,4,3,0,16.7,5,No
101350,34,Male,Finance,Financial Analyst,109336,6.0,3.1,No,2,3,4,9,1,4,3,0,11.5,7,No
101351,32,Male,Sales,Account Manager,94155,4.5,3.1,Yes,2,3,3,4,3,4,3,0,10.8,6,No
101352,39,Female,Operations,Operations Analyst,78212,9.2,5.3,Yes,3,1,4,5,3,3,4,0,17.4,2,No
101353,24,Female,HR,HR Business Partner,89242,9.8,8.3,Yes,3,3,4,3,2,4,5,0,15.6,2,No
101354,37,Female,Finance,Accountant,74097,1.9,1.3,No,2,3,3,10,1,4,2,0,16.5,7,No
101355,50,Female,R&D,Research Scientist,93258,6.0,4.1,No,4,3,3,4,2,4,4,1,19.5,0,No
101356,38,Male,R&D,Product Engineer,71257,2.5,2.2,No,4,1,3,11,1,2,1,0,7.2,7,No
101357,31,Female,Sales,Sales Manager,79609,1.6,0.0,Yes,1,2,4,7,2,3,5,0,15.0,5,No
101358,30,Male,IT,Security Analyst,91879,9.8,7.6,Yes,3,3,3,6,1,3,2,0,10.2,3,No
101359,31,Female,Sales,Sales Executive,69974,6.6,5.9,Yes,3,2,3,11,3,2,5,0,7.8,7,No
101360,32,Male,Operations,Supply Chain Specialist,78527,4.7,2.6,Yes,3,3,3,12,5,2,3,0,9.2,1,No
101361,31,Male,Operations,Supply Chain Specialist,62110,2.0,0.8,Yes,3,3,3,15,1,3,4,0,10.9,3,No
101362,42,Female,IT,IT Support,97386,10.0,9.3,Yes,3,1,2,6,1,3,4,0,11.0,0,No
101363,20,Male,Sales,Sales Executive,65142,1.8,1.6,No,4,4,3,8,2,3,3,0,9.9,3,No
101364,42,Female,R&D,Software Engineer,70803,1.5,1.2,No,3,2,2,6,0,4,3,0,12.0,1,No
101365,31,Male,R&D,Software Engineer,80644,3.9,0.0,No,2,3,4,9,2,3,3,0,22.6,5,No
101366,38,Female,Finance,Finance Manager,100549,6.2,5.0,Yes,1,2,4,5,0,3,4,0,8.0,2,No
101367,25,Female,Customer Support,Support Specialist,52194,3.0,0.9,No,4,2,4,6,1,2,3,0,18.0,6,No
101368,45,Male,R&D,Software Engineer,155162,25.0,20.0,No,4,4,3,6,2,4,3,0,11.9,0,No
101369,45,Female,Operations,Operations Analyst,79835,4.4,0.0,No,2,3,3,10,1,3,4,0,10.5,3,No
101370,42,Female,Sales,Sales Manager,74744,2.5,1.8,Yes,2,2,4,8,3,3,3,0,6.9,1,Yes
101371,22,Female,R&D,Lab Technician,88128,2.7,1.0,No,3,4,3,11,1,3,3,0,14.7,0,No
101372,41,Male,Sales,Sales Representative,91667,12.1,11.1,No,3,2,3,8,3,2,3,0,7.0,0,No
101373,38,Male,IT,Systems Administrator,67077,3.6,0.1,No,4,2,3,6,3,3,3,0,14.9,3,No
101374,21,Female,Sales,Account Manager,106291,9.6,7.5,No,3,4,3,9,2,3,3,1,20.6,2,No
101375,34,Male,R&D,Data Scientist,105309,0.8,0.0,No,3,3,3,5,2,3,5,0,7.5,2,No
101376,37,Male,Operations,Operations Analyst,68571,8.0,7.6,No,4,2,4,11,2,4,3,1,20.6,6,No
101377,39,Male,HR,HR Business Partner,80767,2.1,0.0,Yes,1,3,4,7,5,3,3,0,14.1,5,No
101378,36,Female,Sales,Sales Executive,67945,6.7,5.3,Yes,3,2,4,9,1,4,3,1,9.2,5,No
101379,37,Male,Sales,Sales Executive,43878,2.1,1.5,No,2,2,5,9,5,4,4,0,9.8,7,No
101380,47,Female,HR,Recruiter,66526,2.9,2.7,Yes,3,1,4,20,4,4,3,0,14.6,2,Yes
101381,45,Female,R&D,Software Engineer,86600,1.6,1.3,No,3,4,3,10,1,4,4,0,13.4,1,No
101382,18,Male,Sales,Sales Representative,71236,6.8,5.2,Yes,3,1,3,9,5,4,4,0,6.5,5,No
101383,32,Male,Finance,Financial Analyst,97124,7.6,4.1,No,3,2,4,6,2,3,2,1,16.6,4,No
101384,33,Female,R&D,Product Engineer,100118,2.2,0.2,Yes,3,2,3,13,1,4,5,1,17.4,5,No
101385,20,Male,Finance,Financial Analyst,75051,1.0,0.7,No,3,4,4,7,2,3,5,0,17.5,1,No
101386,35,Female,R&D,Software Engineer,131242,9.5,7.9,No,2,2,3,4,2,2,3,0,10.6,5,No
101387,45,Female,Sales,Sales Manager,93062,2.4,0.0,No,4,4,3,7,3,4,3,1,16.0,6,No
101388,26,Female,Sales,Sales Executive,63664,3.5,2.4,Yes,2,3,4,9,0,2,4,0,17.8,0,Yes
101389,37,Male,R&D,Research Scientist,82384,1.8,0.0,No,3,4,4,5,2,3,2,0,17.0,0,No
101390,27,Female,Sales,Account Manager,91605,6.4,5.2,No,3,4,4,8,2,2,4,1,19.6,5,No
101391,29,Female,R&D,Data Scientist,115046,6.5,4.1,No,3,3,3,8,3,4,3,0,12.4,2,No
101392,47,Male,Customer Support,Customer Success Manager,110654,10.5,9.8,No,4,3,3,8,1,4,5,0,11.7,2,No
101393,30,Female,Operations,Operations Manager,104603,8.2,7.8,Yes,3,2,3,16,2,4,3,0,13.0,5,No
101394,38,Female,R&D,Software Engineer,86540,7.8,6.8,No,4,3,4,4,1,4,3,1,13.8,1,No
101395,19,Female,Finance,Finance Manager,116052,3.8,2.3,No,3,2,3,25,3,3,4,0,15.9,4,Yes
101396,50,Male,Finance,Financial Analyst,89641,3.4,2.4,Yes,4,1,3,8,1,4,3,0,6.6,2,No
101397,39,Male,Operations,Supply Chain Specialist,67406,6.3,5.3,No,3,2,3,11,1,4,4,0,10.2,4,No
101398,33,Male,R&D,Lab Technician,87059,3.6,0.1,No,3,3,4,9,2,2,4,1,16.4,2,Yes
101399,39,Male,R&D,Software Engineer,110124,8.4,7.9,Yes,3,2,3,3,3,3,3,0,13.6,6,No
101400,23,Male,R&D,Product Engineer,87754,1.7,0.1,No,4,3,5,5,4,3,2,0,16.3,2,No
101401,44,Female,Sales,Account Manager,70314,0.8,0.5,Yes,3,3,3,6,1,3,2,0,17.2,3,Yes
101402,32,Male,R&D,Lab Technician,101399,5.8,3.0,Yes,1,1,3,14,3,2,4,0,12.3,10,No
101403,33,Female,Operations,Operations Analyst,68456,2.6,0.6,No,3,2,4,4,2,3,4,0,11.5,4,No
101404,30,Male,Customer Support,Customer Success Manager,80298,1.5,0.0,No,2,4,3,5,4,2,4,0,11.5,4,No
101405,30,Male,Sales,Sales Executive,91085,14.8,14.3,No,4,4,3,9,4,1,3,0,10.9,3,Yes
101406,40,Male,R&D,Software Engineer,48487,4.0,0.0,No,4,2,3,11,3,3,2,0,13.8,6,No
101407,37,Male,R&D,Data Scientist,88844,1.2,0.6,No,2,3,3,10,0,2,2,0,8.3,8,Yes
101408,40,Female,HR,Recruiter,68509,2.4,1.3,No,2,2,4,5,1,2,5,0,13.4,9,No
101409,34,Female,HR,HR Generalist,64391,3.2,2.8,No,2,3,3,3,1,1,4,0,17.7,3,No
101410,39,Female,Sales,Sales Executive,76092,5.7,0.0,Yes,2,2,3,11,1,2,4,0,12.6,6,No
101411,31,Male,Operations,Operations Analyst,77635,2.4,0.2,No,3,3,4,18,1,3,4,0,10.3,0,No
101412,53,Female,Customer Support,Support Specialist,58225,3.5,1.3,No,4,3,3,7,1,3,2,0,10.8,4,No
101413,22,Male,Finance,Finance Manager,103499,4.8,4.2,No,2,3,3,4,1,3,3,0,4.2,0,No
101414,45,Female,IT,Security Analyst,65918,5.5,5.4,No,4,2,4,6,0,4,5,0,13.8,7,Yes
101415,46,Male,HR,HR Generalist,53911,3.7,2.6,Yes,1,2,4,10,2,4,4,0,19.8,5,No
101416,28,Male,R&D,Software Engineer,100341,12.0,11.1,No,2,3,3,7,2,4,3,0,7.8,5,No
101417,53,Male,Sales,Sales Executive,77490,6.4,5.3,No,4,4,3,18,2,4,2,0,6.9,3,No
101418,43,Male,Finance,Accountant,86955,6.2,4.6,No,4,2,3,14,2,2,3,0,9.7,9,No
101419,42,Male,Sales,Sales Representative,66392,6.0,3.7,No,3,4,3,9,3,3,3,0,15.2,2,No
101420,35,Female,Operations,Supply Chain Specialist,81041,8.4,8.3,No,3,2,4,3,2,4,5,0,20.0,5,Yes
101421,33,Female,R&D,Data Scientist,99709,4.6,4.2,No,3,3,3,6,4,3,3,1,16.1,2,No
101422,33,Female,R&D,Lab Technician,87751,1.7,1.0,No,3,3,3,6,6,2,2,0,7.5,3,No
101423,38,Male,R&D,Data Scientist,109800,5.3,1.6,No,2,2,3,5,3,4,3,0,11.9,2,Yes
101424,46,Female,Customer Support,Support Specialist,77482,5.8,2.2,Yes,1,2,4,9,2,2,4,0,20.3,3,Yes
101425,36,Male,Sales,Account Manager,84020,9.3,7.2,Yes,1,2,4,9,3,2,2,0,12.9,1,No
101426,27,Male,Sales,Sales Representative,61915,1.6,0.5,No,4,2,3,3,3,2,4,0,12.5,3,No
101427,41,Male,Sales,Sales Executive,53726,1.9,0.0,Yes,3,2,3,13,4,4,4,0,12.8,4,No
101428,42,Male,Finance,Finance Manager,102587,4.1,2.2,Yes,3,1,3,8,4,3,4,0,6.6,3,No
101429,40,Female,Customer Support,Support Specialist,82015,6.2,2.5,Yes,1,3,3,10,3,4,3,0,15.5,5,No
101430,41,Male,R&D,Product Engineer,74651,1.3,0.0,No,3,3,4,12,1,2,3,0,17.0,0,No
101431,32,Male,Customer Support,Customer Success Manager,81547,1.6,1.4,No,3,3,4,5,1,2,2,0,7.0,1,No
101432,27,Female,R&D,Research Scientist,87878,7.2,7.1,No,4,3,4,16,2,4,3,0,9.3,4,No
101433,27,Male,Finance,Financial Analyst,74805,1.4,0.4,No,1,3,3,8,4,2,4,0,8.6,5,No
101434,21,Female,Sales,Account Manager,65759,1.9,0.0,No,4,4,4,19,3,3,3,0,16.6,3,No
101435,36,Male,HR,HR Generalist,79484,7.5,6.6,No,4,2,3,5,2,1,5,0,9.4,3,Yes
101436,34,Female,Finance,Financial Analyst,92989,6.1,1.7,No,3,4,3,18,4,3,4,0,13.4,6,No
101437,31,Female,HR,HR Business Partner,73637,2.4,0.0,Yes,2,3,3,5,2,4,2,0,11.4,8,No
101438,18,Female,R&D,Software Engineer,84559,5.6,1.5,No,4,3,4,33,2,2,2,0,14.2,2,No
101439,24,Female,Operations,Supply Chain Specialist,70919,4.9,3.8,Yes,2,2,4,5,5,4,3,0,15.7,5,No
101440,44,Female,Customer Support,Support Lead,55723,3.6,3.1,Yes,2,1,3,15,3,3,5,0,13.0,6,Yes
101441,29,Female,R&D,Data Scientist,99314,3.0,2.5,Yes,3,1,4,7,3,2,4,0,13.9,2,No
101442,37,Male,Finance,Finance Manager,100925,5.5,3.1,Yes,3,2,4,12,1,2,5,0,15.1,6,No
101443,23,Male,Operations,Supply Chain Specialist,45385,1.5,1.3,No,3,4,4,8,4,2,3,0,14.8,3,No
101444,46,Female,R&D,Research Scientist,81896,5.4,5.2,No,4,4,3,4,3,3,3,0,11.3,0,Yes
101445,33,Male,Operations,Supply Chain Specialist,74279,4.6,3.8,No,3,3,5,2,6,3,2,0,12.5,1,No
101446,37,Male,R&D,Product Engineer,88027,4.8,3.0,No,3,4,4,32,1,4,4,0,20.6,2,No
101447,54,Male,Operations,Supply Chain Specialist,71049,1.9,1.2,No,4,4,3,9,3,2,3,0,10.5,0,No
